granule,start,end,cloud_cover,size_mb,download_nc
EMIT_L2B_MIN_001_20230429T051133_2311903_024,2023-04-29T05:11:33.000Z,2023-04-29T05:11:44.000Z,52,97.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230429T051133_2311903_024/EMIT_L2B_MIN_001_20230429T051133_2311903_024.nc
EMIT_L2B_MIN_001_20230901T035315_2324403_020,2023-09-01T03:53:15.000Z,2023-09-01T03:53:27.000Z,52,79.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230901T035315_2324403_020/EMIT_L2B_MIN_001_20230901T035315_2324403_020.nc
EMIT_L2B_MIN_001_20230902T030517_2324502_010,2023-09-02T03:05:17.000Z,2023-09-02T03:05:34.000Z,52,117.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230902T030517_2324502_010/EMIT_L2B_MIN_001_20230902T030517_2324502_010.nc
EMIT_L2B_MIN_001_20240327T083344_2408706_003,2024-03-27T08:33:44.000Z,2024-03-27T08:33:56.000Z,52,101.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20240327T083344_2408706_003/EMIT_L2B_MIN_001_20240327T083344_2408706_003.nc
EMIT_L2B_MIN_001_20240612T105431_2416407_010,2024-06-12T10:54:31.000Z,2024-06-12T10:54:43.000Z,52,98.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20240612T105431_2416407_010/EMIT_L2B_MIN_001_20240612T105431_2416407_010.nc
EMIT_L2B_MIN_001_20230806T051534_2321804_009,2023-08-06T05:15:34.000Z,2023-08-06T05:15:46.000Z,53,96.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230806T051534_2321804_009/EMIT_L2B_MIN_001_20230806T051534_2321804_009.nc
EMIT_L2B_MIN_001_20230901T035327_2324403_021,2023-09-01T03:53:27.000Z,2023-09-01T03:53:39.000Z,54,77.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230901T035327_2324403_021/EMIT_L2B_MIN_001_20230901T035327_2324403_021.nc
EMIT_L2B_MIN_001_20230901T035351_2324403_023,2023-09-01T03:53:51.000Z,2023-09-01T03:54:09.000Z,54,116.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230901T035351_2324403_023/EMIT_L2B_MIN_001_20230901T035351_2324403_023.nc
EMIT_L2B_MIN_001_20240216T092533_2404706_010,2024-02-16T09:25:33.000Z,2024-02-16T09:25:53.000Z,54,137.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20240216T092533_2404706_010/EMIT_L2B_MIN_001_20240216T092533_2404706_010.nc
EMIT_L2B_MIN_001_20250414T091107_2510406_023,2025-04-14T09:11:07.000Z,2025-04-14T09:11:19.000Z,54,88.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250414T091107_2510406_023/EMIT_L2B_MIN_001_20250414T091107_2510406_023.nc
EMIT_L2B_MIN_001_20230603T062537_2315405_008,2023-06-03T06:25:37.000Z,2023-06-03T06:25:49.000Z,55,106.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230603T062537_2315405_008/EMIT_L2B_MIN_001_20230603T062537_2315405_008.nc
EMIT_L2B_MIN_001_20230829T044058_2324103_005,2023-08-29T04:40:58.000Z,2023-08-29T04:41:10.000Z,55,90.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230829T044058_2324103_005/EMIT_L2B_MIN_001_20230829T044058_2324103_005.nc
EMIT_L2B_MIN_001_20230902T030453_2324502_008,2023-09-02T03:04:53.000Z,2023-09-02T03:05:05.000Z,55,83.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230902T030453_2324502_008/EMIT_L2B_MIN_001_20230902T030453_2324502_008.nc
EMIT_L2B_MIN_001_20260131T051042_2603103_010,2026-01-31T05:10:42.000Z,2026-01-31T05:10:59.000Z,55,162.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260131T051042_2603103_010/EMIT_L2B_MIN_001_20260131T051042_2603103_010.nc
EMIT_L2B_MIN_001_20230223T063529_2305404_033,2023-02-23T06:35:29.000Z,2023-02-23T06:35:41.000Z,56,78.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230223T063529_2305404_033/EMIT_L2B_MIN_001_20230223T063529_2305404_033.nc
EMIT_L2B_MIN_001_20230526T094117_2314607_008,2023-05-26T09:41:17.000Z,2023-05-26T09:41:29.000Z,56,105.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230526T094117_2314607_008/EMIT_L2B_MIN_001_20230526T094117_2314607_008.nc
EMIT_L2B_MIN_001_20260619T064231_2617004_045,2026-06-19T06:42:31.000Z,2026-06-19T06:42:54.000Z,56,178.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260619T064231_2617004_045/EMIT_L2B_MIN_001_20260619T064231_2617004_045.nc
EMIT_L2B_MIN_001_20230219T080912_2305005_036,2023-02-19T08:09:12.000Z,2023-02-19T08:09:24.000Z,57,86.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230219T080912_2305005_036/EMIT_L2B_MIN_001_20230219T080912_2305005_036.nc
EMIT_L2B_MIN_001_20230404T055114_2309404_009,2023-04-04T05:51:14.000Z,2023-04-04T05:51:26.000Z,57,89.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230404T055114_2309404_009/EMIT_L2B_MIN_001_20230404T055114_2309404_009.nc
EMIT_L2B_MIN_001_20230929T074546_2327205_010,2023-09-29T07:45:46.000Z,2023-09-29T07:45:58.000Z,57,96.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230929T074546_2327205_010/EMIT_L2B_MIN_001_20230929T074546_2327205_010.nc
EMIT_L2B_MIN_001_20260417T074322_2610705_040,2026-04-17T07:43:22.000Z,2026-04-17T07:43:34.000Z,57,128.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260417T074322_2610705_040/EMIT_L2B_MIN_001_20260417T074322_2610705_040.nc
EMIT_L2B_MIN_001_20230223T063541_2305404_034,2023-02-23T06:35:41.000Z,2023-02-23T06:36:04.000Z,58,155.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230223T063541_2305404_034/EMIT_L2B_MIN_001_20230223T063541_2305404_034.nc
EMIT_L2B_MIN_001_20230422T073944_2311205_043,2023-04-22T07:39:44.000Z,2023-04-22T07:39:56.000Z,58,92.0,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230422T073944_2311205_043/EMIT_L2B_MIN_001_20230422T073944_2311205_043.nc
EMIT_L2B_MIN_001_20230403T063856_2309305_010,2023-04-03T06:38:56.000Z,2023-04-03T06:39:08.000Z,59,103.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230403T063856_2309305_010/EMIT_L2B_MIN_001_20230403T063856_2309305_010.nc
EMIT_L2B_MIN_001_20230407T050313_2309704_006,2023-04-07T05:03:13.000Z,2023-04-07T05:03:25.000Z,59,96.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230407T050313_2309704_006/EMIT_L2B_MIN_001_20230407T050313_2309704_006.nc
EMIT_L2B_MIN_001_20231017T093051_2329006_040,2023-10-17T09:30:51.000Z,2023-10-17T09:31:03.000Z,59,94.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20231017T093051_2329006_040/EMIT_L2B_MIN_001_20231017T093051_2329006_040.nc
EMIT_L2B_MIN_001_20260212T085024_2604306_001,2026-02-12T08:50:24.000Z,2026-02-12T08:50:36.000Z,59,77.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260212T085024_2604306_001/EMIT_L2B_MIN_001_20260212T085024_2604306_001.nc
EMIT_L2B_MIN_001_20230421T082825_2311106_044,2023-04-21T08:28:25.000Z,2023-04-21T08:28:37.000Z,60,103.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230421T082825_2311106_044/EMIT_L2B_MIN_001_20230421T082825_2311106_044.nc
EMIT_L2B_MIN_001_20230702T035509_2318303_006,2023-07-02T03:55:09.000Z,2023-07-02T03:55:21.000Z,60,92.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230702T035509_2318303_006/EMIT_L2B_MIN_001_20230702T035509_2318303_006.nc
EMIT_L2B_MIN_001_20220820T083831_2223206_033,2022-08-20T08:38:31.000Z,2022-08-20T08:38:43.000Z,61,87.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220820T083831_2223206_033/EMIT_L2B_MIN_001_20220820T083831_2223206_033.nc
EMIT_L2B_MIN_001_20231018T084238_2329106_043,2023-10-18T08:42:38.000Z,2023-10-18T08:42:56.000Z,61,147.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20231018T084238_2329106_043/EMIT_L2B_MIN_001_20231018T084238_2329106_043.nc
EMIT_L2B_MIN_001_20250527T073523_2514705_005,2025-05-27T07:35:23.000Z,2025-05-27T07:35:35.000Z,61,106.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250527T073523_2514705_005/EMIT_L2B_MIN_001_20250527T073523_2514705_005.nc
EMIT_L2B_MIN_001_20250813T093907_2522506_023,2025-08-13T09:39:07.000Z,2025-08-13T09:39:19.000Z,61,95.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250813T093907_2522506_023/EMIT_L2B_MIN_001_20250813T093907_2522506_023.nc
EMIT_L2B_MIN_001_20230323T103443_2308207_003,2023-03-23T10:34:43.000Z,2023-03-23T10:34:55.000Z,62,86.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230323T103443_2308207_003/EMIT_L2B_MIN_001_20230323T103443_2308207_003.nc
EMIT_L2B_MIN_001_20231204T052014_2333804_001,2023-12-04T05:20:14.000Z,2023-12-04T05:20:26.000Z,62,92.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20231204T052014_2333804_001/EMIT_L2B_MIN_001_20231204T052014_2333804_001.nc
EMIT_L2B_MIN_001_20250527T073511_2514705_004,2025-05-27T07:35:11.000Z,2025-05-27T07:35:23.000Z,62,104.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250527T073511_2514705_004/EMIT_L2B_MIN_001_20250527T073511_2514705_004.nc
EMIT_L2B_MIN_001_20250527T073547_2514705_007,2025-05-27T07:35:47.000Z,2025-05-27T07:36:06.000Z,62,157.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250527T073547_2514705_007/EMIT_L2B_MIN_001_20250527T073547_2514705_007.nc
EMIT_L2B_MIN_001_20250726T080041_2520705_002,2025-07-26T08:00:41.000Z,2025-07-26T08:01:01.000Z,62,150.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250726T080041_2520705_002/EMIT_L2B_MIN_001_20250726T080041_2520705_002.nc
EMIT_L2B_MIN_001_20260416T083059_2610605_046,2026-04-16T08:30:59.000Z,2026-04-16T08:31:11.000Z,62,102.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260416T083059_2610605_046/EMIT_L2B_MIN_001_20260416T083059_2610605_046.nc
EMIT_L2B_MIN_001_20260417T074258_2610705_038,2026-04-17T07:42:58.000Z,2026-04-17T07:43:10.000Z,62,115.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260417T074258_2610705_038/EMIT_L2B_MIN_001_20260417T074258_2610705_038.nc
EMIT_L2B_MIN_001_20220904T025840_2224702_002,2022-09-04T02:58:40.000Z,2022-09-04T02:58:52.000Z,63,79.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220904T025840_2224702_002/EMIT_L2B_MIN_001_20220904T025840_2224702_002.nc
EMIT_L2B_MIN_001_20230403T063908_2309305_011,2023-04-03T06:39:08.000Z,2023-04-03T06:39:19.000Z,63,93.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230403T063908_2309305_011/EMIT_L2B_MIN_001_20230403T063908_2309305_011.nc
EMIT_L2B_MIN_001_20240327T083356_2408706_004,2024-03-27T08:33:56.000Z,2024-03-27T08:34:16.000Z,63,143.0,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20240327T083356_2408706_004/EMIT_L2B_MIN_001_20240327T083356_2408706_004.nc
EMIT_L2B_MIN_001_20260402T045315_2609203_004,2026-04-02T04:53:15.000Z,2026-04-02T04:53:31.000Z,63,130.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260402T045315_2609203_004/EMIT_L2B_MIN_001_20260402T045315_2609203_004.nc
EMIT_L2B_MIN_001_20231007T043338_2328003_006,2023-10-07T04:33:38.000Z,2023-10-07T04:33:50.000Z,64,90.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20231007T043338_2328003_006/EMIT_L2B_MIN_001_20231007T043338_2328003_006.nc
EMIT_L2B_MIN_001_20231021T075402_2329405_037,2023-10-21T07:54:02.000Z,2023-10-21T07:54:14.000Z,64,103.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20231021T075402_2329405_037/EMIT_L2B_MIN_001_20231021T075402_2329405_037.nc
EMIT_L2B_MIN_001_20231021T075437_2329405_040,2023-10-21T07:54:37.000Z,2023-10-21T07:54:49.000Z,64,92.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20231021T075437_2329405_040/EMIT_L2B_MIN_001_20231021T075437_2329405_040.nc
EMIT_L2B_MIN_001_20231130T065721_2333405_002,2023-11-30T06:57:21.000Z,2023-11-30T06:57:33.000Z,64,89.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20231130T065721_2333405_002/EMIT_L2B_MIN_001_20231130T065721_2333405_002.nc
EMIT_L2B_MIN_001_20230323T103542_2308207_008,2023-03-23T10:35:42.000Z,2023-03-23T10:35:54.000Z,65,93.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230323T103542_2308207_008/EMIT_L2B_MIN_001_20230323T103542_2308207_008.nc
EMIT_L2B_MIN_001_20230407T050337_2309704_008,2023-04-07T05:03:37.000Z,2023-04-07T05:03:49.000Z,65,100.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230407T050337_2309704_008/EMIT_L2B_MIN_001_20230407T050337_2309704_008.nc
EMIT_L2B_MIN_001_20230407T050349_2309704_009,2023-04-07T05:03:49.000Z,2023-04-07T05:04:01.000Z,65,103.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230407T050349_2309704_009/EMIT_L2B_MIN_001_20230407T050349_2309704_009.nc
EMIT_L2B_MIN_001_20230625T062307_2317604_039,2023-06-25T06:23:07.000Z,2023-06-25T06:23:19.000Z,65,93.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230625T062307_2317604_039/EMIT_L2B_MIN_001_20230625T062307_2317604_039.nc
EMIT_L2B_MIN_001_20230925T092139_2326806_009,2023-09-25T09:21:39.000Z,2023-09-25T09:21:51.000Z,65,96.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230925T092139_2326806_009/EMIT_L2B_MIN_001_20230925T092139_2326806_009.nc
EMIT_L2B_MIN_001_20240429T043258_2412003_005,2024-04-29T04:32:58.000Z,2024-04-29T04:33:10.000Z,66,85.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20240429T043258_2412003_005/EMIT_L2B_MIN_001_20240429T043258_2412003_005.nc
EMIT_L2B_MIN_001_20260212T085036_2604306_002,2026-02-12T08:50:36.000Z,2026-02-12T08:50:56.000Z,66,137.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260212T085036_2604306_002/EMIT_L2B_MIN_001_20260212T085036_2604306_002.nc
EMIT_L2B_MIN_001_20260402T045435_2609203_008,2026-04-02T04:54:35.000Z,2026-04-02T04:54:47.000Z,66,114.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260402T045435_2609203_008/EMIT_L2B_MIN_001_20260402T045435_2609203_008.nc
EMIT_L2B_MIN_001_20230128T080123_2302806_006,2023-01-28T08:01:23.000Z,2023-01-28T08:01:35.000Z,67,82.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230128T080123_2302806_006/EMIT_L2B_MIN_001_20230128T080123_2302806_006.nc
EMIT_L2B_MIN_001_20230227T050131_2305803_023,2023-02-27T05:01:31.000Z,2023-02-27T05:01:44.000Z,67,88.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230227T050131_2305803_023/EMIT_L2B_MIN_001_20230227T050131_2305803_023.nc
EMIT_L2B_MIN_001_20230327T090140_2308606_012,2023-03-27T09:01:40.000Z,2023-03-27T09:01:51.000Z,67,83.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230327T090140_2308606_012/EMIT_L2B_MIN_001_20230327T090140_2308606_012.nc
EMIT_L2B_MIN_001_20230331T072437_2309005_005,2023-03-31T07:24:37.000Z,2023-03-31T07:24:48.000Z,67,95.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230331T072437_2309005_005/EMIT_L2B_MIN_001_20230331T072437_2309005_005.nc
EMIT_L2B_MIN_001_20260329T062627_2608804_010,2026-03-29T06:26:27.000Z,2026-03-29T06:26:41.000Z,67,122.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260329T062627_2608804_010/EMIT_L2B_MIN_001_20260329T062627_2608804_010.nc
EMIT_L2B_MIN_001_20260604T040126_2615503_006,2026-06-04T04:01:26.000Z,2026-06-04T04:01:41.000Z,67,135.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260604T040126_2615503_006/EMIT_L2B_MIN_001_20260604T040126_2615503_006.nc
EMIT_L2B_MIN_001_20220820T083843_2223206_034,2022-08-20T08:38:43.000Z,2022-08-20T08:39:01.000Z,68,126.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20220820T083843_2223206_034/EMIT_L2B_MIN_001_20220820T083843_2223206_034.nc
EMIT_L2B_MIN_001_20230124T093833_2302407_003,2023-01-24T09:38:33.000Z,2023-01-24T09:38:45.000Z,68,80.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230124T093833_2302407_003/EMIT_L2B_MIN_001_20230124T093833_2302407_003.nc
EMIT_L2B_MIN_001_20230131T071258_2303105_011,2023-01-31T07:12:58.000Z,2023-01-31T07:13:10.000Z,68,90.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230131T071258_2303105_011/EMIT_L2B_MIN_001_20230131T071258_2303105_011.nc
EMIT_L2B_MIN_001_20240429T043246_2412003_004,2024-04-29T04:32:46.000Z,2024-04-29T04:32:58.000Z,69,79.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20240429T043246_2412003_004/EMIT_L2B_MIN_001_20240429T043246_2412003_004.nc
EMIT_L2B_MIN_001_20240925T082814_2426906_003,2024-09-25T08:28:14.000Z,2024-09-25T08:28:26.000Z,69,90.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20240925T082814_2426906_003/EMIT_L2B_MIN_001_20240925T082814_2426906_003.nc
EMIT_L2B_MIN_001_20250201T045900_2503204_012,2025-02-01T04:59:00.000Z,2025-02-01T04:59:11.000Z,69,80.9,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20250201T045900_2503204_012/EMIT_L2B_MIN_001_20250201T045900_2503204_012.nc
EMIT_L2B_MIN_001_20230418T091624_2310806_043,2023-04-18T09:16:24.000Z,2023-04-18T09:16:36.000Z,70,94.4,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230418T091624_2310806_043/EMIT_L2B_MIN_001_20230418T091624_2310806_043.nc
EMIT_L2B_MIN_001_20231021T075501_2329405_042,2023-10-21T07:55:01.000Z,2023-10-21T07:55:13.000Z,70,87.6,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20231021T075501_2329405_042/EMIT_L2B_MIN_001_20231021T075501_2329405_042.nc
EMIT_L2B_MIN_001_20240610T024357_2416202_005,2024-06-10T02:43:57.000Z,2024-06-10T02:44:08.000Z,70,97.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20240610T024357_2416202_005/EMIT_L2B_MIN_001_20240610T024357_2416202_005.nc
EMIT_L2B_MIN_001_20240612T105443_2416407_011,2024-06-12T10:54:43.000Z,2024-06-12T10:54:54.000Z,70,105.5,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20240612T105443_2416407_011/EMIT_L2B_MIN_001_20240612T105443_2416407_011.nc
EMIT_L2B_MIN_001_20231130T065733_2333405_003,2023-11-30T06:57:33.000Z,2023-11-30T06:57:45.000Z,71,89.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20231130T065733_2333405_003/EMIT_L2B_MIN_001_20231130T065733_2333405_003.nc
EMIT_L2B_MIN_001_20241013T101731_2428707_026,2024-10-13T10:17:31.000Z,2024-10-13T10:17:51.000Z,71,139.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20241013T101731_2428707_026/EMIT_L2B_MIN_001_20241013T101731_2428707_026.nc
EMIT_L2B_MIN_001_20260417T074310_2610705_039,2026-04-17T07:43:10.000Z,2026-04-17T07:43:22.000Z,71,127.2,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260417T074310_2610705_039/EMIT_L2B_MIN_001_20260417T074310_2610705_039.nc
EMIT_L2B_MIN_001_20260417T074346_2610705_042,2026-04-17T07:43:46.000Z,2026-04-17T07:44:09.000Z,71,171.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20260417T074346_2610705_042/EMIT_L2B_MIN_001_20260417T074346_2610705_042.nc
EMIT_L2B_MIN_001_20230227T050044_2305803_019,2023-02-27T05:00:44.000Z,2023-02-27T05:00:55.000Z,72,78.8,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230227T050044_2305803_019/EMIT_L2B_MIN_001_20230227T050044_2305803_019.nc
EMIT_L2B_MIN_001_20230326T094901_2308507_010,2023-03-26T09:49:01.000Z,2023-03-26T09:49:13.000Z,72,103.1,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230326T094901_2308507_010/EMIT_L2B_MIN_001_20230326T094901_2308507_010.nc
EMIT_L2B_MIN_001_20230925T092115_2326806_007,2023-09-25T09:21:15.000Z,2023-09-25T09:21:27.000Z,72,98.3,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20230925T092115_2326806_007/EMIT_L2B_MIN_001_20230925T092115_2326806_007.nc
EMIT_L2B_MIN_001_20231130T065745_2333405_004,2023-11-30T06:57:45.000Z,2023-11-30T06:57:57.000Z,72,86.7,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/EMITL2BMIN.001/EMIT_L2B_MIN_001_20231130T065745_2333405_004/EMIT_L2B_MIN_001_20231130T065745_2333405_004.nc
